Description,Price,Rating,Product URL
Dhawak Pink Himalayan Salt for Cooking (Rock Salt) - 1800 GMS.,₹249,4.0 out of 5 stars,https://www.amazon.in/Dhawak-Pink-Himalayan-Salt-Cooking/dp/B07MYBJB1J/ref=sr_1_206?dchild=1&keywords=salt&qid=1627296535&sr=8-206
"GreenFinity Pure Pakistani Himalayan Pink Salt, 125g | Non Iodised for Weight Loss & Healthy Cooking.",₹79,1.0 out of 5 stars,https://www.amazon.in/GreenFinity-Pakistani-Himalayan-Iodised-Cooking/dp/B0983GN3KQ/ref=sr_1_207?dchild=1&keywords=salt&qid=1627296535&sr=8-207
Indian Non Iodised Sea Salt 10KG Traditionally Made 100% Natural,₹649,4.2 out of 5 stars,https://www.amazon.in/Indian-Iodised-Salt-Traditionally-Natural/dp/B07LBMS7C1/ref=sr_1_208?dchild=1&keywords=salt&qid=1627296535&sr=8-208
"Qzine Natural Black Salt / Kala Namak, 200g - Healthy Rock Salt",₹195,4.2 out of 5 stars,https://www.amazon.in/Qzine-100-Natural-Black-Namak/dp/B084G4XM9H/ref=sr_1_209?dchild=1&keywords=salt&qid=1627296535&sr=8-209
"Bliss of Earth 5KG Pure Pakistani Himalayan Pink Salt Non Iodine for Weight Loss & Healthy Cooking, Natural Substitute of White Salt",₹980,4.5 out of 5 stars,https://www.amazon.in/Pakistani-Himalayan-Healthy-Cooking-Substitute/dp/B082XYZRNX/ref=sr_1_210?dchild=1&keywords=salt&qid=1627296535&sr=8-210
Proud Farmer Organic 100% Natural Himalayan Pink Salt Granules - 500 Grams Glass Bottle Packing,₹190,5.0 out of 5 stars,https://www.amazon.in/Proud-Farmer-Organic-Himalayan-Granules/dp/B097DTHPJ7/ref=sr_1_211?dchild=1&keywords=salt&qid=1627296535&sr=8-211
"Spazies Pink Salt 500gm , Pack of 1",₹60,3.6 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A047122029MK8PT3WUZJT&url=%2FSpazies-Pink-Salt-500gm-Pack%2Fdp%2FB08RC1DBRM%2Fref%3Dsr_1_213_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296535%26sr%3D8-213-spons%26psc%3D1&qualifier=1627296535&id=4943516236502534&widgetName=sp_mtf
"B&B Organics Rock Salt Crystal, 1 kg",₹284,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A05322473QBY3ESRC6XVJ&url=%2FOrganics-Rock-salt-Premium-Quality%2Fdp%2FB01MR5P8AL%2Fref%3Dsr_1_214_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296535%26sr%3D8-214-spons%26psc%3D1&qualifier=1627296535&id=4943516236502534&widgetName=sp_mtf
Green Wealth - Himalayan Pink Rock Salt Crystals - 1.25 Kgs,₹440,5.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A02606543UW1WTO7IIJYW&url=%2FGreen-Wealth-Himalayan-Pink-Crystals%2Fdp%2FB07LD3BNKL%2Fref%3Dsr_1_215_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296535%26sr%3D8-215-spons%26psc%3D1&qualifier=1627296535&id=4943516236502534&widgetName=sp_mtf
Essential Blends Organic Himalayan Pink Salt 250 gm,₹120,5.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A02437101MIJPAQDKN57V&url=%2FEssential-Blends-Organic-Himalayan-Pink%2Fdp%2FB08JWN7MY2%2Fref%3Dsr_1_216_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296535%26sr%3D8-216-spons%26psc%3D1&qualifier=1627296535&id=4943516236502534&widgetName=sp_mtf
Roods Fresh Whole Natural Himalayan Black Salt Crystals | Kala Namak Whole | Black Salt Chunks | Kala Loon Chunks ( 900 Gram),₹220,4.2 out of 5 stars,https://www.amazon.in/Roods-Fresh-Natural-Himalayan-Crystals/dp/B08XY9T5BW/ref=sr_1_217?dchild=1&keywords=salt&qid=1627296535&sr=8-217
HARIBAS ™ Himalayan Pink Salt for Weight Loss Organic 260GM,₹199,3.9 out of 5 stars,https://www.amazon.in/HARIBAS-Himalayan-Weight-Organic-260GM/dp/B08FMHRJVD/ref=sr_1_218?dchild=1&keywords=salt&qid=1627296535&sr=8-218
Namo Organics - Himalayan Pink Rock Salt Powder - 1 kg Pouch - for Weight Loss - 100% Raw from Organic Salt Mines in Pakistan,₹149,4.0 out of 5 stars,https://www.amazon.in/Namo-Organics-Himalayan-Organic-Pakistan/dp/B08WLBFSGV/ref=sr_1_219?dchild=1&keywords=salt&qid=1627296535&sr=8-219
Organic Nature Himalayan Pink Rock Salt Chunks (Pack of 5 Kilogram)…,₹589,3.5 out of 5 stars,https://www.amazon.in/ORGANIC-NATURE-Himalayan-Chunks-Kilogram/dp/B08GSV9P5B/ref=sr_1_220?dchild=1&keywords=salt&qid=1627296535&sr=8-220
"NATURE YARD Himalayan Pink Rock Salt Powder (Lab Tested) - 1kg - 100 % Natural & Rich in 84 Minerals, Best for Weight Loss and Cooking (Powder, 1kg)",₹190,4.6 out of 5 stars,https://www.amazon.in/NATURE-YARD-Himalayan-Powder-Tested/dp/B08PPWNHW8/ref=sr_1_221?dchild=1&keywords=salt&qid=1627296535&sr=8-221
"Think Pure Himalayan Pink Rock Salt chunks / Sendha Namak / Vrat ka Namak / Lahori Namak | 2 kg | 80+ Minerals for Detox | 100% Natural, Unrefined, No-preservatives |",₹299,5.0 out of 5 stars,https://www.amazon.in/Think-Pure-Himalayan-Unrefined-No-preservatives/dp/B093Y35L4Z/ref=sr_1_222?dchild=1&keywords=salt&qid=1627296535&sr=8-222
Natural Raw Himalayan Pink Salt A Grade 100grams Crystal Form for Healthy Diet,₹149,,https://www.amazon.in/Natural-Himalayan-100grams-Crystal-Healthy/dp/B08WK785FS/ref=sr_1_223?dchild=1&keywords=salt&qid=1627296535&sr=8-223
Homemakerz Red Chili Salt - Healthy & Mineral Rich Flavoured Sea Salt for Daily Cooking - 100 gm,₹180,5.0 out of 5 stars,https://www.amazon.in/Homemakerz-Red-Chili-Salt-Flavoured/dp/B07XVMNHDF/ref=sr_1_224?dchild=1&keywords=salt&qid=1627296535&sr=8-224
Ritrue - Himalayan Pink Rock Salt Granules - 500 Gm - Genuine Source Certificate & Lab Reports - Sourced from Organic Salt Mines in Pakistan,₹99,3.8 out of 5 stars,https://www.amazon.in/Himalayan-Pink-Rock-Salt-Granules/dp/B08P9RC7JC/ref=sr_1_225?dchild=1&keywords=salt&qid=1627296535&sr=8-225
"Neotea Rock Salt Powder (Lahori Namak) / namak / saindhava / uppu, 500gm",₹459,4.8 out of 5 stars,https://www.amazon.in/Neotea-Powder-Lahori-Namak-saindhava/dp/B01MT2SYH6/ref=sr_1_226?dchild=1&keywords=salt&qid=1627296535&sr=8-226
"Bliss of Earth 3x1KG Fine Powder Pakistani Himalayan Pink Salt Non Iodised for Weight Loss & Healthy Cooking, Natural Substitute of White Salt",₹570,3.8 out of 5 stars,https://www.amazon.in/Pakistani-Himalayan-Iodised-Healthy-Substitute/dp/B08574NTKC/ref=sr_1_227?dchild=1&keywords=salt&qid=1627296535&sr=8-227
WETE GARLIC GINGER ONION PEPPER CHILLY SALT,₹190,4.7 out of 5 stars,https://www.amazon.in/WETE-GARLIC-GINGER-PEPPER-CHILLY/dp/B08W35NSR1/ref=sr_1_228?dchild=1&keywords=salt&qid=1627296535&sr=8-228
"Urban Platter Sea Salt Smoked in Mesquite Wood, 250g / 8.8oz [Smoky Flavour]",₹325,4.0 out of 5 stars,https://www.amazon.in/Urban-Platter-Smoked-Mesquite-Flavour/dp/B083FMQ766/ref=sr_1_229?dchild=1&keywords=salt&qid=1627296535&sr=8-229
Himalayan Black Salt 1kg,₹275,5.0 out of 5 stars,https://www.amazon.in/AGRI-CLUB-Himalayan-Black-Salt/dp/B094CSJRS1/ref=sr_1_230?dchild=1&keywords=salt&qid=1627296535&sr=8-230
"NutroActive Mineral Sprinkler Shaker, Himalayan Pink Salt Fine Grain (0.5-1 mm , 175 g)",₹162,4.1 out of 5 stars,https://www.amazon.in/NutroActive-Mineral-Sprinkler-Shaker-Himalayan/dp/B076531CDR/ref=sr_1_231?dchild=1&keywords=salt&qid=1627296535&smid=A9C6DSG66HAN3&sr=8-231
"Fresh&Real Black Salt (Kala Namak),100g",₹18,4.3 out of 5 stars,https://www.amazon.in/Fresh-Real-Black-Salt-Namak/dp/B083ZXSN9N/ref=sr_1_232?dchild=1&keywords=salt&qid=1627296535&sr=8-232
Go Organic Himalayan Pink Salt Coarse Grain (5-8 Mm) 450 Grams,₹215,4.4 out of 5 stars,https://www.amazon.in/Go-Organic-Himalayan-Coarse-Grain/dp/B076BQ1Q89/ref=sr_1_233?dchild=1&keywords=salt&qid=1627296535&sr=8-233
Geo-Fresh Himalaya Pink Salt -110g (Pack of 2),₹198,4.2 out of 5 stars,https://www.amazon.in/Geo-Fresh-Himalaya-Pink-Salt-110g/dp/B07FSBVSBN/ref=sr_1_234?dchild=1&keywords=salt&qid=1627296535&sr=8-234
"Urban Platter Black Salt Powder, 1Kg",₹248,4.3 out of 5 stars,https://www.amazon.in/Urban-Platter-Black-Salt-Powder/dp/B072F7KJYQ/ref=sr_1_235?dchild=1&keywords=salt&qid=1627296535&smid=A3CJIYO6X9DIRJ&sr=8-235
Nanak Himalayan Pink Rock Salt-1Kg,₹100,4.4 out of 5 stars,https://www.amazon.in/Nanak-Himalayan-Pink-Rock-Salt-1Kg/dp/B08BP91GW1/ref=sr_1_236?dchild=1&keywords=salt&qid=1627296535&sr=8-236
"Celtic Sea Salt®, Light Grey Celtic, (1) 16 Ounce (454 Gram) Bag, Great for Cooking & Baking, Pickling or Grinding, Non-GMO, Gluten Free, Kosher","₹2,660",4.4 out of 5 stars,https://www.amazon.in/Celtic-Sea-Salt-Pickling-Grinding/dp/B000SWTKV0/ref=sr_1_237?dchild=1&keywords=salt&qid=1627296535&sr=8-237
Keya Sendha Namak/Rock Salt 200gm,₹40,,https://www.amazon.in/Keya-Sendha-Namak-Rock-200gm/dp/B08LP18JBS/ref=sr_1_238?dchild=1&keywords=salt&qid=1627296535&sr=8-238
Nutriorg Himalayan Pink Salt Powder 1100g | 100% Natural | Fine Grain | 80+ Minerals | No adulteration,₹247,3.9 out of 5 stars,https://www.amazon.in/Nutriorg-Premium-Quality-Himalayan-Powder/dp/B07S1W2XPV/ref=sr_1_239?dchild=1&keywords=salt&qid=1627296535&sr=8-239
Jai Jinendra Spices & Masale Black Salt Kala Namak Whole Crystal 500 gm,₹169,4.2 out of 5 stars,https://www.amazon.in/Jinendra-Spices-Masale-Black-Crystal/dp/B07KKDC3YF/ref=sr_1_240?dchild=1&keywords=salt&qid=1627296535&sr=8-240
"Himalayan pink crystal rock salt / REFILLABLE glass grinder / crusher / 130 GRAMS for Cooking, Fasting, Curing & Bath",₹250,5.0 out of 5 stars,https://www.amazon.in/Himalayan-crystal-REFILLABLE-grinder-crusher/dp/B095X73W8S/ref=sr_1_241?dchild=1&keywords=salt&qid=1627296535&sr=8-241
Midiron Himalayan Salt (Himalayan Black Salt),₹149,4.5 out of 5 stars,https://www.amazon.in/Midiron-Himalayan-Salt-Black/dp/B08B3RGKP3/ref=sr_1_242?dchild=1&keywords=salt&qid=1627296535&sr=8-242
Goodness Grocery Black Salt Powder / Kala Namak Powder (950 Gm),₹122,4.6 out of 5 stars,https://www.amazon.in/Goodness-Grocery-Black-Powder-Namak/dp/B084C33621/ref=sr_1_243?dchild=1&keywords=salt&qid=1627296535&sr=8-243
"Aranyam Salad/Fruit Salt - Hand Pounded Himalayan Pink Salt seasoned with Lakadong Turmeric & Black Pepper, 100g",₹210,,https://www.amazon.in/Aranyam-Salad-Fruit-Salt-Himalayan/dp/B097RZY4X7/ref=sr_1_244?dchild=1&keywords=salt&qid=1627296535&sr=8-244
Himalayan Pink Rock Salt Granules 1 Kg Pouch - Genuine Source Certificate & Lab Reports - Sourced From Organic Salt Mines In Pakistan - By Ritrue Superfoods,₹149,4.3 out of 5 stars,https://www.amazon.in/Himalayan-Pink-Rock-Granules-Pouch/dp/B08WJ788JM/ref=sr_1_245?dchild=1&keywords=salt&qid=1627296535&sr=8-245
"FOOD 4 YOU Himalayan Black Rock Salt Fine Pouch, 500 g",₹199,5.0 out of 5 stars,https://www.amazon.in/FOOD-YOU-Himalayan-Black-Pouch/dp/B08TXW9LSV/ref=sr_1_246?dchild=1&keywords=salt&qid=1627296535&sr=8-246
Mickno Organics 1 kg Himalayan Pink Rock Salt Finest Powder Organic for Weight Loss & Daily Healthy Cooking ( Imported ),₹280,,https://www.amazon.in/Organics-Himalayan-Organic-Healthy-Cooking/dp/B0922WH2GM/ref=sr_1_247?dchild=1&keywords=salt&qid=1627296535&sr=8-247
"Prizex Natural Pink Himalayan Rock Salt Powder/ Sendha Namak, 1Kg",₹259,5.0 out of 5 stars,https://www.amazon.in/Prizex-Premium-Quality-Natural-Himalayan/dp/B0825886QM/ref=sr_1_248?dchild=1&keywords=salt&qid=1627296535&sr=8-248
Essential Blends Organic Himalayan Pink Salt Crystal | Coarse -1000gm | Rock Salt | Mineral Salt,₹180,4.1 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A08317342A0J648K6V0RH&url=%2FEssential-Blends-Organic-Himalayan-Crystal%2Fdp%2FB08CCYJX2Q%2Fref%3Dsr_1_249_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296535%26sr%3D8-249-spons%26psc%3D1&qualifier=1627296535&id=4943516236502534&widgetName=sp_btf
VSUDHEV Himalayan Rock Salt/sendha namak/Rock Salt 1kg/ Table Salt/Rock Salt for Cooking,₹320,4.4 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A05643582C0FM26KE1OTK&url=%2FVSUDHEV-Himalayan-sendha-namak-Cooking%2Fdp%2FB083JJS8TR%2Fref%3Dsr_1_250_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296535%26sr%3D8-250-spons%26psc%3D1&qualifier=1627296535&id=4943516236502534&widgetName=sp_btf
Keya Arabian Sea Salt Pouch 1 Kg x 1,₹186,4.3 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0960377QSV5XKCS7QRV&url=%2FKeya-Arabian-Sea-Salt-1kg%2Fdp%2FB07NQDSSXB%2Fref%3Dsr_1_251_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296535%26smid%3DAJE3RW5FMGT9X%26sr%3D8-251-spons%26psc%3D1&qualifier=1627296535&id=4943516236502534&widgetName=sp_btf
"B&B Organics Rock Salt Crystal, 100 g",₹164,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0531791DBBABD3G0BDM&url=%2FOrganics-Rock-Salt-Premium-Quality%2Fdp%2FB07P6JWH3J%2Fref%3Dsr_1_252_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296535%26sr%3D8-252-spons%26psc%3D1&qualifier=1627296535&id=4943516236502534&widgetName=sp_btf
Vedpure Original Himalayan Pink Rock Salt Chunks (2 kgs),₹269,4.8 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A00895332YNE4IPCGLOQN&url=%2FVedpure-Original-Himalayan-Pink-Chunks%2Fdp%2FB08NVVKTLD%2Fref%3Dsr_1_241_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296540%26sr%3D8-241-spons%26psc%3D1&qualifier=1627296540&id=6572504782393664&widgetName=sp_atf_next
Organic Nature Himalayan Pink Rock Salt Chunks (Pack of 2 Kilogram)…,₹379,3.5 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A04185323DTCEL8WZNFBF&url=%2FORGANIC-NATURE-Himalayan-Chunks-Kilogram%2Fdp%2FB08GSTQXKL%2Fref%3Dsr_1_242_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296540%26sr%3D8-242-spons%26psc%3D1&qualifier=1627296540&id=6572504782393664&widgetName=sp_atf_next
"By Nature Himalayan Pink Salt [for Healthy Cooking, Weight Loss & Salt Flush] (800 Grams)",₹290,4.2 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A080806532904F4Y1444C&url=%2FNature-Himalayan-Pink-Salt-800g%2Fdp%2FB07TMZ14KF%2Fref%3Dsr_1_243_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296540%26sr%3D8-243-spons%26psc%3D1&qualifier=1627296540&id=6572504782393664&widgetName=sp_atf_next
Desire Garlic Salt - 200 Gram,₹199,,https://www.amazon.in/Desire-Garlic-Salt-200-Gram/dp/B097QBNXWC/ref=sr_1_245?dchild=1&keywords=salt&qid=1627296540&sr=8-245
"Mystique Hills Bamboo Salt 6 X,50 g",₹299,3.5 out of 5 stars,https://www.amazon.in/Mystique-Hills-Bamboo-Premium-Quality/dp/B0841R6Q78/ref=sr_1_246?dchild=1&keywords=salt&qid=1627296540&sr=8-246
Artisan Palate All Natural Lemon Lime Chilli Garlic Himalayan Pink Salt Pack of 150 Grams,₹142,4.1 out of 5 stars,https://www.amazon.in/Natural-Lemon-Chilli-Garlic-Himalayan/dp/B07HKLGRRV/ref=sr_1_247?dchild=1&keywords=salt&qid=1627296540&sr=8-247
Mystique Hills Bamboo Salt (200 g),"₹1,000",4.0 out of 5 stars,https://www.amazon.in/Mystique-Hills-Bamboo-Salt-200/dp/B08QTNBWTJ/ref=sr_1_248?dchild=1&keywords=salt&qid=1627296540&sr=8-248
Vedpure Original Himalayan Pink Rock Salt Chunks (2 kgs),₹269,4.8 out of 5 stars,https://www.amazon.in/Vedpure-Original-Himalayan-Pink-Chunks/dp/B08NVVKTLD/ref=sr_1_249?dchild=1&keywords=salt&qid=1627296540&sr=8-249
Rahy 100% Healthy Pink Sendha Namak Sindhav Mithu Himalayan powder Rock Salt 1 kg,₹90,2.9 out of 5 stars,https://www.amazon.in/Rahy-Healthy-Sendha-Namak-mithu/dp/B08R64PTQW/ref=sr_1_250?dchild=1&keywords=salt&qid=1627296540&sr=8-250
"Truefarm Organic Himalayan Pink Salt, 500g (Pack of 3)",₹264,4.2 out of 5 stars,https://www.amazon.in/Truefarm-Organic-Himalayan-Pink-Salt/dp/B07L6XNRTX/ref=sr_1_251?dchild=1&keywords=salt&qid=1627296540&sr=8-251
NaturePlatter Whole Himalayan Pink Rock Salt Chunks - 1.8Kg (900gms * 2 Packet),₹399,3.9 out of 5 stars,https://www.amazon.in/NaturePlatter-Whole-Himalayan-Pink-Chunks/dp/B07XG18LHB/ref=sr_1_252?dchild=1&keywords=salt&qid=1627296540&sr=8-252
ORGANIC INDIA Rock Salt (Salt with Crusher),₹240,4.2 out of 5 stars,https://www.amazon.in/ORGANIC-INDIA-Rock-Salt-Crusher/dp/B084B1ZSDL/ref=sr_1_253?dchild=1&keywords=salt&qid=1627296540&sr=8-253
"Fresh&Real Black Salt (Kala Namak),100g(Pack of 3)",₹50,,https://www.amazon.in/Fresh-Real-Black-Salt-Namak/dp/B08524MQ85/ref=sr_1_254?dchild=1&keywords=salt&qid=1627296540&sr=8-254
VSUDHEV Himalayan Rock Salt/sendha namak/Rock Salt 1kg/ Table Salt/Rock Salt for Cooking,₹320,4.4 out of 5 stars,https://www.amazon.in/VSUDHEV-Himalayan-sendha-namak-Cooking/dp/B083JJS8TR/ref=sr_1_256?dchild=1&keywords=salt&qid=1627296540&sr=8-256
Think Pure Premium Himalayan Pink Salt Powder & Premium Black Salt Powder | 1 kg Each Pouch | 1 Pouch Rock Salt + 1 Pouch Black Salt | Pack of 2 | Premium Quality | 100% Natural | Total 2 Kg |,₹205,3.6 out of 5 stars,https://www.amazon.in/Think-Pure-Premium-Himalayan-Quality/dp/B094D9HXYP/ref=sr_1_257?dchild=1&keywords=salt&qid=1627296540&sr=8-257
Indian Non Iodised Sea Salt 3kgs + 750grams 1st Quality Himalayan Pink Rock Salt Crystal Traditionally Made 100% Natural,₹369,4.3 out of 5 stars,https://www.amazon.in/Thanjai-Naturals-3000grams-Traditionally-Natural/dp/B07G2HSVGJ/ref=sr_1_258?dchild=1&keywords=salt&qid=1627296540&sr=8-258
NutroActive MineralSalt Himalayan Pink Rock Salt Extra Fine Grain - 200g,₹166,4.1 out of 5 stars,https://www.amazon.in/NutroActive-MineralSalt-Himalayan-Extra-Grain/dp/B08GH34CWR/ref=sr_1_259?dchild=1&keywords=salt&qid=1627296540&smid=A9C6DSG66HAN3&sr=8-259
Homemakerz Chipotle Salt - Healthy & Mineral Rich Flavoured Sea Salt for Mexican Cooking - 100 gm,₹265,,https://www.amazon.in/Homemakerz-Chipotle-Salt-Healthy-Flavoured/dp/B08RCS8HR9/ref=sr_1_260?dchild=1&keywords=salt&qid=1627296540&sr=8-260
"Spazies Pink Salt 500gm , Pack of 3",₹180,3.6 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0471064393I5JJLI9UI7&url=%2FSpazies-Pink-Salt-500gm-Pack%2Fdp%2FB08RC1RK8Q%2Fref%3Dsr_1_261_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296540%26sr%3D8-261-spons%26psc%3D1&qualifier=1627296540&id=6572504782393664&widgetName=sp_mtf
3p Lahori Pink Himalayan Mineral Salt (100% natural) (1.8 Kg),₹297,4.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A03244552IO6IF89HNYRR&url=%2F3p-Lahori-Himalayan-Mineral-Natural%2Fdp%2FB07VP1FXNB%2Fref%3Dsr_1_262_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296540%26sr%3D8-262-spons%26psc%3D1&qualifier=1627296540&id=6572504782393664&widgetName=sp_mtf
"ZAIQA Natural,Pure and Safe Pink Salt,1 Kg(4 Pack of 250 g each)",₹260,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0289407GMN92Y6L5ATR&url=%2FZAIQA-Natural-Pure-Safe-Pink%2Fdp%2FB099QNRKH4%2Fref%3Dsr_1_263_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296540%26sr%3D8-263-spons%26psc%3D1&qualifier=1627296540&id=6572504782393664&widgetName=sp_mtf
Green Wealth - Himalayan Pink Rock Salt Powdered - 1.25 Kgs,₹450,4.1 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A02608103UHV3WP0IY9Y1&url=%2FGreen-Wealth-Himalayan-Pink-Powdered%2Fdp%2FB07LD4WSWH%2Fref%3Dsr_1_264_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296540%26sr%3D8-264-spons%26psc%3D1&qualifier=1627296540&id=6572504782393664&widgetName=sp_mtf
"Organic Soul Himalayan Rock Salt, 400g",₹60,4.0 out of 5 stars,https://www.amazon.in/Organic-Soul-Himalayan-Rock-Salt/dp/B083WCKPPC/ref=sr_1_265?dchild=1&keywords=salt&qid=1627296540&sr=8-265
bytewise organic Pink Himalayan Rock Salt Crystal (275 G),₹145,4.2 out of 5 stars,https://www.amazon.in/Bytewise-Pink-Himalayan-Rock-Crystal/dp/B07P832XHM/ref=sr_1_266?dchild=1&keywords=salt&qid=1627296540&sr=8-266
Anchery DrugsTOK (Tastes of Kerala) Himalayan Pink Salt with Fine Coarse Grinder,₹160,3.5 out of 5 stars,https://www.amazon.in/TOK-Tastes-Kerala-Himalayan-Grinder/dp/B07S3WFMMV/ref=sr_1_267?dchild=1&keywords=salt&qid=1627296540&sr=8-267
"SRJ Himalayan Pink Rock Salt, 84 Trace Mineral, 25 Mesh, 1 Kg Get Extra 150 GM Jar or Bottle",₹245,,https://www.amazon.in/SRJ-Himalayan-Trace-Mineral-Bottle/dp/B07TZWYWXM/ref=sr_1_268?dchild=1&keywords=salt&qid=1627296540&sr=8-268
"Bliss of Earth 2KG Granular Pakistani Himalayan Pink Salt Non Iodized for Weight Loss & Healthy Cooking, Natural Substitute of White Salt",₹490,3.8 out of 5 stars,https://www.amazon.in/Granular-Pakistani-Himalayan-Iodized-Substitute/dp/B08K38VRYG/ref=sr_1_269?dchild=1&keywords=salt&qid=1627296540&sr=8-269
Vedpure 5 kgs Original Himalayan Pink Rock Salt Chunks Wholesale Pack,₹599,4.3 out of 5 stars,https://www.amazon.in/Randhawa-Global-Himalayan-Pink-Chunks/dp/B07FRQ66T3/ref=sr_1_270?dchild=1&keywords=salt&qid=1627296540&sr=8-270
"Trueway farms Salt Combo Himalayan Pink Rock Salt Powder 2kg, Black Salt Powder 200gm",₹433,,https://www.amazon.in/Trueway-farms-Combo-Himalayan-Powder/dp/B09992G14V/ref=sr_1_271?dchild=1&keywords=salt&qid=1627296540&sr=8-271
Vedpure Original Himalayan Pink Rock Salt Chunks (920 GMS.),₹169,4.3 out of 5 stars,https://www.amazon.in/Vedpure-Original-Himalayan-Pink-Chunks/dp/B085NXFNRP/ref=sr_1_272?dchild=1&keywords=salt&qid=1627296540&sr=8-272
"Nutriwish Himalayan Pink Salt Pouch 2000 g, 1 Count",₹582,4.7 out of 5 stars,https://www.amazon.in/Nutriwish-Himalayan-Pink-Salt-Pouch/dp/B082WTZMTF/ref=sr_1_273?dchild=1&keywords=salt&qid=1627296540&sr=8-273
ZAIQA Pink Salt Crystal 2 Kg(2 Pack of 1 Kg each),₹250,,https://www.amazon.in/ZAIQA-Pink-Salt-Crystal-Pack/dp/B099S83VCF/ref=sr_1_274?dchild=1&keywords=salt&qid=1627296540&sr=8-274
Naturx Organic Himalayan Pink Rock Salt 500 Gram,₹140,3.8 out of 5 stars,https://www.amazon.in/Naturx-Organic-Himalayan-Pink-Rock/dp/B08G87H55Y/ref=sr_1_275?dchild=1&keywords=salt&qid=1627296540&sr=8-275
Pro Health Himalayan Pink Rock Salt - 1 KG (Pack of 2),₹198,3.6 out of 5 stars,https://www.amazon.in/Pro-Health-Himalayan-Rock-Salt/dp/B07TWS43HQ/ref=sr_1_276?dchild=1&keywords=salt&qid=1627296540&sr=8-276
"vedpure Randhawa Himalayan Rock Salt Pack, 5kg (Pink)",₹599,4.1 out of 5 stars,https://www.amazon.in/Randhawa-Global-Himalayan-Rock-Salt/dp/B078H7QMCY/ref=sr_1_277?dchild=1&keywords=salt&qid=1627296540&sr=8-277
"Fresh&Real Black Salt (Kala Namak),100g(Pack of 2)",₹35,3.9 out of 5 stars,https://www.amazon.in/Fresh-Real-Black-Salt-Namak/dp/B08672811S/ref=sr_1_278?dchild=1&keywords=salt&qid=1627296540&sr=8-278
